timestamp,hour,day_of_week,month,day,is_weekend,is_holiday,marketing_campaign,outage_flag,voice_calls,chats,emails,tickets,avg_handle_time,sla_breach
2025-06-10 12:00:00,12,1,6,10,0,0,0,0,29,16,23,14,5.47,0
2025-06-10 13:00:00,13,1,6,10,0,0,0,0,35,21,18,13,7.14,0
2025-06-10 14:00:00,14,1,6,10,0,0,0,0,22,17,23,14,6.59,0
2025-06-10 15:00:00,15,1,6,10,0,0,0,0,35,28,16,11,5.65,0
2025-06-10 16:00:00,16,1,6,10,0,0,0,0,42,26,17,11,5.05,1
2025-06-10 17:00:00,17,1,6,10,0,0,0,0,39,29,18,13,6.01,1
2025-06-10 18:00:00,18,1,6,10,0,0,0,0,38,24,10,10,5.78,1
2025-06-10 19:00:00,19,1,6,10,0,0,0,0,26,24,10,15,6.31,0
2025-06-10 20:00:00,20,1,6,10,0,0,0,0,27,23,11,11,7.16,0
2025-06-10 21:00:00,21,1,6,10,0,0,0,0,12,22,9,9,6.38,0
2025-06-10 22:00:00,22,1,6,10,0,0,0,0,14,9,11,11,6.59,0
2025-06-10 23:00:00,23,1,6,10,0,0,0,0,7,21,8,7,6.21,0
2025-06-11 00:00:00,0,2,6,11,0,0,0,0,0,10,12,7,5.9,0
2025-06-11 01:00:00,1,2,6,11,0,0,0,0,1,6,6,10,6.01,0
2025-06-11 02:00:00,2,2,6,11,0,0,0,0,0,3,10,6,5.87,0
2025-06-11 03:00:00,3,2,6,11,0,0,0,0,6,6,8,7,5.78,0
2025-06-11 04:00:00,4,2,6,11,0,0,0,0,10,1,10,7,5.86,0
2025-06-11 05:00:00,5,2,6,11,0,0,0,0,19,7,9,11,6.16,0
2025-06-11 06:00:00,6,2,6,11,0,0,0,0,21,0,12,5,5.13,0
2025-06-11 07:00:00,7,2,6,11,0,0,0,0,25,7,8,5,5.7,0
2025-06-11 08:00:00,8,2,6,11,0,0,0,0,20,11,7,10,6.01,0
2025-06-11 09:00:00,9,2,6,11,0,0,0,0,25,7,19,15,6.17,0
2025-06-11 10:00:00,10,2,6,11,0,0,0,0,18,10,21,19,6.73,0
2025-06-11 11:00:00,11,2,6,11,0,0,0,0,18,14,16,13,6.27,0
2025-06-11 12:00:00,12,2,6,11,0,0,0,0,20,14,19,15,5.92,0
2025-06-11 13:00:00,13,2,6,11,0,0,0,0,25,23,18,11,5.93,0
2025-06-11 14:00:00,14,2,6,11,0,0,0,0,29,25,16,13,5.81,0
2025-06-11 15:00:00,15,2,6,11,0,0,0,0,38,25,15,12,6.57,1
2025-06-11 16:00:00,16,2,6,11,0,0,0,0,28,25,20,12,5.93,0
2025-06-11 17:00:00,17,2,6,11,0,0,0,0,46,32,18,10,5.81,1
2025-06-11 18:00:00,18,2,6,11,0,0,0,0,47,29,18,11,7.2,1
2025-06-11 19:00:00,19,2,6,11,0,0,0,0,29,24,5,12,5.98,0
2025-06-11 20:00:00,20,2,6,11,0,0,0,0,20,17,6,15,5.29,0
2025-06-11 21:00:00,21,2,6,11,0,0,0,0,12,19,11,5,5.86,0
2025-06-11 22:00:00,22,2,6,11,0,0,0,0,9,18,13,8,5.3,0
2025-06-11 23:00:00,23,2,6,11,0,0,0,0,0,15,14,10,5.33,0
2025-06-12 00:00:00,0,3,6,12,0,0,0,0,0,9,10,5,6.03,0
2025-06-12 01:00:00,1,3,6,12,0,0,0,0,7,11,6,8,5.39,0
2025-06-12 02:00:00,2,3,6,12,0,0,0,0,0,10,9,7,7.02,0
2025-06-12 03:00:00,3,3,6,12,0,0,0,0,0,2,15,10,6.3,0
2025-06-12 04:00:00,4,3,6,12,0,0,0,0,10,5,7,7,6.12,0
2025-06-12 05:00:00,5,3,6,12,0,0,0,0,3,3,9,8,5.81,0
2025-06-12 06:00:00,6,3,6,12,0,0,0,0,29,2,4,4,6.0,0
2025-06-12 07:00:00,7,3,6,12,0,0,0,0,26,0,6,8,5.68,0
2025-06-12 08:00:00,8,3,6,12,0,0,0,0,16,0,12,14,5.62,0
2025-06-12 09:00:00,9,3,6,12,0,0,0,0,20,19,20,11,5.83,0
2025-06-12 10:00:00,10,3,6,12,0,0,0,0,18,14,17,11,6.67,0
2025-06-12 11:00:00,11,3,6,12,0,0,0,0,19,15,20,14,5.39,0
2025-06-12 12:00:00,12,3,6,12,0,0,0,0,27,19,17,14,5.83,0
2025-06-12 13:00:00,13,3,6,12,0,0,0,0,14,19,21,11,6.62,0
2025-06-12 14:00:00,14,3,6,12,0,0,0,0,34,33,17,14,6.34,0
2025-06-12 15:00:00,15,3,6,12,0,0,0,0,29,26,21,13,6.43,0
2025-06-12 16:00:00,16,3,6,12,0,0,0,0,27,27,19,10,6.07,0
2025-06-12 17:00:00,17,3,6,12,0,0,0,0,39,28,12,10,6.08,1
2025-06-12 18:00:00,18,3,6,12,0,0,0,0,38,32,18,14,6.67,1
2025-06-12 19:00:00,19,3,6,12,0,0,0,0,41,23,13,12,6.26,1
2025-06-12 20:00:00,20,3,6,12,0,0,0,0,17,18,5,10,5.93,0
2025-06-12 21:00:00,21,3,6,12,0,0,0,0,18,21,9,8,5.71,0
2025-06-12 22:00:00,22,3,6,12,0,0,0,0,16,16,11,9,6.22,0
2025-06-12 23:00:00,23,3,6,12,0,0,0,0,3,17,9,7,5.79,0
2025-06-13 00:00:00,0,4,6,13,0,0,0,0,3,20,12,6,5.49,0
2025-06-13 01:00:00,1,4,6,13,0,0,0,0,0,5,5,6,5.4,0
2025-06-13 02:00:00,2,4,6,13,0,0,0,0,0,15,14,8,6.19,0
2025-06-13 03:00:00,3,4,6,13,0,0,0,0,7,6,12,8,6.01,0
2025-06-13 04:00:00,4,4,6,13,0,0,0,0,13,9,8,5,6.27,0
2025-06-13 05:00:00,5,4,6,13,0,0,0,0,13,2,13,9,5.68,0
2025-06-13 06:00:00,6,4,6,13,0,0,0,0,24,1,11,8,6.19,0
2025-06-13 07:00:00,7,4,6,13,0,0,0,0,25,8,7,7,6.55,0
2025-06-13 08:00:00,8,4,6,13,0,0,0,0,25,9,12,13,6.25,0
2025-06-13 09:00:00,9,4,6,13,0,0,0,0,26,0,20,13,5.86,0
2025-06-13 10:00:00,10,4,6,13,0,0,0,0,25,9,19,14,5.19,0
2025-06-13 11:00:00,11,4,6,13,0,0,0,0,28,16,14,15,5.81,0
2025-06-13 12:00:00,12,4,6,13,0,0,0,0,20,14,16,10,6.03,0
2025-06-13 13:00:00,13,4,6,13,0,0,0,0,24,22,17,15,6.55,0
2025-06-13 14:00:00,14,4,6,13,0,0,0,0,26,26,19,12,5.39,0
2025-06-13 15:00:00,15,4,6,13,0,0,0,0,32,23,16,13,6.04,0
2025-06-13 16:00:00,16,4,6,13,0,0,0,0,33,28,15,15,4.98,0
2025-06-13 17:00:00,17,4,6,13,0,0,0,0,28,23,11,10,6.31,0
2025-06-13 18:00:00,18,4,6,13,0,0,0,0,32,27,21,12,5.76,0
2025-06-13 19:00:00,19,4,6,13,0,0,0,0,28,12,14,15,5.03,0
2025-06-13 20:00:00,20,4,6,13,0,0,0,0,28,30,7,15,5.92,0
2025-06-13 21:00:00,21,4,6,13,0,0,0,0,10,21,9,11,6.83,0
2025-06-13 22:00:00,22,4,6,13,0,0,0,0,8,10,11,10,6.26,0
2025-06-13 23:00:00,23,4,6,13,0,0,0,0,0,16,15,9,5.67,0
2025-06-14 00:00:00,0,5,6,14,1,0,0,0,6,7,6,6,6.19,0
2025-06-14 01:00:00,1,5,6,14,1,0,1,0,0,28,15,4,5.71,0
2025-06-14 02:00:00,2,5,6,14,1,0,1,0,0,24,7,4,5.98,0
2025-06-14 03:00:00,3,5,6,14,1,0,1,0,15,20,12,6,6.43,0
2025-06-14 04:00:00,4,5,6,14,1,0,1,0,15,24,8,4,6.45,0
2025-06-14 05:00:00,5,5,6,14,1,0,1,0,14,22,13,8,5.77,0
2025-06-14 06:00:00,6,5,6,14,1,0,1,0,30,21,13,6,6.03,0
2025-06-14 07:00:00,7,5,6,14,1,0,1,0,17,26,9,3,7.2,0
2025-06-14 08:00:00,8,5,6,14,1,0,1,0,27,23,14,7,6.13,0
2025-06-14 09:00:00,9,5,6,14,1,0,1,0,24,27,14,7,5.81,0
2025-06-14 10:00:00,10,5,6,14,1,0,1,0,25,29,16,11,6.2,0
2025-06-14 11:00:00,11,5,6,14,1,0,1,0,15,30,14,10,6.08,0
2025-06-14 12:00:00,12,5,6,14,1,0,1,0,15,36,24,9,5.79,0
2025-06-14 13:00:00,13,5,6,14,1,0,1,0,25,38,18,8,7.05,0
2025-06-14 14:00:00,14,5,6,14,1,0,1,0,31,37,19,12,5.74,0
2025-06-14 15:00:00,15,5,6,14,1,0,1,0,33,39,19,9,6.46,0
2025-06-14 16:00:00,16,5,6,14,1,0,1,0,36,46,19,5,4.86,0
2025-06-14 17:00:00,17,5,6,14,1,0,1,0,36,39,11,8,6.53,0
2025-06-14 18:00:00,18,5,6,14,1,0,1,0,32,38,17,12,6.66,0
2025-06-14 19:00:00,19,5,6,14,1,0,1,0,33,43,11,3,5.51,0
2025-06-14 20:00:00,20,5,6,14,1,0,1,0,24,39,11,7,5.7,0
2025-06-14 21:00:00,21,5,6,14,1,0,1,0,18,28,15,5,5.65,0
2025-06-14 22:00:00,22,5,6,14,1,0,1,0,15,32,9,2,6.33,0
2025-06-14 23:00:00,23,5,6,14,1,0,1,0,1,23,10,1,5.99,0
2025-06-15 00:00:00,0,6,6,15,1,0,1,0,0,31,16,4,5.84,0
2025-06-15 01:00:00,1,6,6,15,1,0,1,0,4,23,8,2,6.39,0
2025-06-15 02:00:00,2,6,6,15,1,0,0,0,8,1,11,3,5.88,0
2025-06-15 03:00:00,3,6,6,15,1,0,0,0,20,9,9,4,5.47,0
2025-06-15 04:00:00,4,6,6,15,1,0,0,0,12,0,8,7,5.78,0
2025-06-15 05:00:00,5,6,6,15,1,0,0,0,18,1,2,3,5.15,0
2025-06-15 06:00:00,6,6,6,15,1,0,0,0,15,8,6,8,6.22,0
2025-06-15 07:00:00,7,6,6,15,1,0,0,0,14,0,4,8,5.44,0
2025-06-15 08:00:00,8,6,6,15,1,0,0,0,25,8,8,12,5.8,0
2025-06-15 09:00:00,9,6,6,15,1,0,0,0,19,9,16,10,5.58,0
2025-06-15 10:00:00,10,6,6,15,1,0,0,0,20,9,12,10,6.12,0
2025-06-15 11:00:00,11,6,6,15,1,0,0,0,22,11,13,9,6.18,0
2025-06-15 12:00:00,12,6,6,15,1,0,0,0,11,16,12,9,5.57,0
2025-06-15 13:00:00,13,6,6,15,1,0,0,0,15,14,12,9,7.02,0
2025-06-15 14:00:00,14,6,6,15,1,0,0,0,29,14,12,6,5.75,0
2025-06-15 15:00:00,15,6,6,15,1,0,0,0,20,22,11,10,7.17,0
2025-06-15 16:00:00,16,6,6,15,1,0,0,0,34,17,14,7,5.06,0
2025-06-15 17:00:00,17,6,6,15,1,0,0,0,27,21,15,7,5.88,0
2025-06-15 18:00:00,18,6,6,15,1,0,0,0,28,13,15,5,5.78,0
2025-06-15 19:00:00,19,6,6,15,1,0,0,0,23,17,4,9,5.29,0
2025-06-15 20:00:00,20,6,6,15,1,0,0,0,18,14,4,6,6.09,0
2025-06-15 21:00:00,21,6,6,15,1,0,0,0,6,14,8,6,5.82,0
2025-06-15 22:00:00,22,6,6,15,1,0,0,0,7,8,5,4,5.42,0
2025-06-15 23:00:00,23,6,6,15,1,0,0,0,6,12,10,5,6.2,0
2025-06-16 00:00:00,0,0,6,16,0,0,0,0,0,11,9,8,6.6,0
2025-06-16 01:00:00,1,0,6,16,0,0,0,0,5,12,10,8,5.73,0
2025-06-16 02:00:00,2,0,6,16,0,0,0,0,0,5,14,10,6.64,0
2025-06-16 03:00:00,3,0,6,16,0,0,0,0,10,7,13,10,5.17,0
2025-06-16 04:00:00,4,0,6,16,0,0,0,0,11,5,14,9,5.61,0
2025-06-16 05:00:00,5,0,6,16,0,0,0,0,15,13,13,7,5.69,0
2025-06-16 06:00:00,6,0,6,16,0,0,0,0,29,6,11,14,6.85,0
2025-06-16 07:00:00,7,0,6,16,0,0,0,0,27,0,9,9,6.01,0
2025-06-16 08:00:00,8,0,6,16,0,0,0,0,35,8,15,14,5.72,0
2025-06-16 09:00:00,9,0,6,16,0,0,0,0,27,16,20,18,5.72,0
2025-06-16 10:00:00,10,0,6,16,0,0,0,0,24,20,18,18,5.92,0
2025-06-16 11:00:00,11,0,6,16,0,0,0,0,25,20,16,16,5.48,0
2025-06-16 12:00:00,12,0,6,16,0,0,0,0,24,20,19,18,5.47,0
2025-06-16 13:00:00,13,0,6,16,0,0,0,0,28,18,19,14,6.1,0
2025-06-16 14:00:00,14,0,6,16,0,0,0,0,32,35,19,13,6.22,0
2025-06-16 15:00:00,15,0,6,16,0,0,0,0,52,25,22,12,5.8,1
2025-06-16 16:00:00,16,0,6,16,0,0,0,0,42,27,15,15,6.12,1
2025-06-16 17:00:00,17,0,6,16,0,0,0,0,45,30,23,15,6.23,1
2025-06-16 18:00:00,18,0,6,16,0,0,0,0,45,33,19,14,5.88,1
2025-06-16 19:00:00,19,0,6,16,0,0,0,0,44,27,15,16,6.62,1
2025-06-16 20:00:00,20,0,6,16,0,0,0,0,26,26,7,17,6.29,0
2025-06-16 21:00:00,21,0,6,16,0,0,0,0,21,18,17,6,5.86,0
2025-06-16 22:00:00,22,0,6,16,0,0,0,0,3,18,18,11,6.38,0
2025-06-16 23:00:00,23,0,6,16,0,0,0,0,4,23,9,8,5.67,0
2025-06-17 00:00:00,0,1,6,17,0,0,0,0,0,14,6,10,6.12,0
2025-06-17 01:00:00,1,1,6,17,0,0,0,0,0,3,10,6,5.96,0
2025-06-17 02:00:00,2,1,6,17,0,0,0,0,0,10,9,8,5.49,0
2025-06-17 03:00:00,3,1,6,17,0,0,0,0,5,1,14,9,6.2,0
2025-06-17 04:00:00,4,1,6,17,0,0,0,0,4,7,9,10,6.23,0
2025-06-17 05:00:00,5,1,6,17,0,0,0,0,7,0,8,12,5.73,0
2025-06-17 06:00:00,6,1,6,17,0,0,0,0,24,2,3,8,5.81,0
2025-06-17 07:00:00,7,1,6,17,0,0,0,0,27,0,13,6,6.66,0
2025-06-17 08:00:00,8,1,6,17,0,0,0,0,27,12,9,11,5.85,0
2025-06-17 09:00:00,9,1,6,17,0,0,0,0,35,16,16,14,6.24,0
2025-06-17 10:00:00,10,1,6,17,0,0,0,0,25,14,23,12,6.2,0
2025-06-17 11:00:00,11,1,6,17,0,0,0,0,25,21,20,13,6.33,0
2025-06-17 12:00:00,12,1,6,17,0,0,0,0,20,19,16,14,5.95,0
2025-06-17 13:00:00,13,1,6,17,0,0,0,0,29,19,19,13,5.87,0
2025-06-17 14:00:00,14,1,6,17,0,0,0,0,33,32,16,14,5.88,0
2025-06-17 15:00:00,15,1,6,17,0,0,0,0,41,23,22,14,6.62,1
2025-06-17 16:00:00,16,1,6,17,0,0,0,0,37,26,17,13,5.66,1
2025-06-17 17:00:00,17,1,6,17,0,0,0,0,36,18,20,14,5.76,0
2025-06-17 18:00:00,18,1,6,17,0,0,1,0,36,45,26,15,5.21,0
2025-06-17 19:00:00,19,1,6,17,0,0,1,0,28,42,11,11,5.88,0
2025-06-17 20:00:00,20,1,6,17,0,0,1,0,31,42,13,14,5.66,0
2025-06-17 21:00:00,21,1,6,17,0,0,1,0,26,45,17,6,6.5,0
2025-06-17 22:00:00,22,1,6,17,0,0,1,0,5,39,15,11,6.56,0
2025-06-17 23:00:00,23,1,6,17,0,0,1,0,3,42,8,12,6.21,0
2025-06-18 00:00:00,0,2,6,18,0,0,1,0,3,33,13,3,5.79,0
2025-06-18 01:00:00,1,2,6,18,0,0,1,0,10,19,20,6,5.68,0
2025-06-18 02:00:00,2,2,6,18,0,0,1,0,2,28,16,3,6.42,0
2025-06-18 03:00:00,3,2,6,18,0,0,1,0,19,24,16,6,5.57,0
2025-06-18 04:00:00,4,2,6,18,0,0,1,0,25,29,12,10,6.32,0
2025-06-18 05:00:00,5,2,6,18,0,0,1,0,31,25,19,6,6.72,0
2025-06-18 06:00:00,6,2,6,18,0,0,1,0,37,17,14,6,5.83,1
2025-06-18 07:00:00,7,2,6,18,0,0,1,0,28,17,17,9,6.0,0
2025-06-18 08:00:00,8,2,6,18,0,0,1,0,30,28,12,16,6.34,0
2025-06-18 09:00:00,9,2,6,18,0,0,1,0,35,27,19,10,5.82,0
2025-06-18 10:00:00,10,2,6,18,0,0,1,0,23,36,15,15,5.67,0
2025-06-18 11:00:00,11,2,6,18,0,0,1,0,32,38,25,10,5.96,0
2025-06-18 12:00:00,12,2,6,18,0,0,1,0,25,43,18,10,6.23,0
2025-06-18 13:00:00,13,2,6,18,0,0,1,0,38,40,25,13,6.94,1
2025-06-18 14:00:00,14,2,6,18,0,0,1,0,43,42,13,10,6.07,1
2025-06-18 15:00:00,15,2,6,18,0,0,1,0,26,39,22,11,6.32,0
2025-06-18 16:00:00,16,2,6,18,0,0,1,0,47,47,27,15,5.73,1
2025-06-18 17:00:00,17,2,6,18,0,0,1,0,43,54,21,12,5.4,1
2025-06-18 18:00:00,18,2,6,18,0,0,1,0,48,45,18,13,6.78,1
2025-06-18 19:00:00,19,2,6,18,0,0,0,0,53,23,15,14,5.73,1
2025-06-18 20:00:00,20,2,6,18,0,0,0,0,27,24,13,10,6.18,0
2025-06-18 21:00:00,21,2,6,18,0,0,0,0,16,8,11,4,5.48,0
2025-06-18 22:00:00,22,2,6,18,0,0,0,0,14,14,12,5,5.36,0
2025-06-18 23:00:00,23,2,6,18,0,0,0,0,0,12,11,9,5.52,0
2025-06-19 00:00:00,0,3,6,19,0,0,0,0,0,12,14,9,6.34,0
2025-06-19 01:00:00,1,3,6,19,0,0,0,0,2,9,5,9,6.68,0
2025-06-19 02:00:00,2,3,6,19,0,0,0,0,0,0,12,8,6.43,0
2025-06-19 03:00:00,3,3,6,19,0,0,0,0,0,1,11,11,6.27,0
2025-06-19 04:00:00,4,3,6,19,0,0,0,0,8,8,5,4,5.97,0
2025-06-19 05:00:00,5,3,6,19,0,0,0,0,20,14,8,9,5.88,0
2025-06-19 06:00:00,6,3,6,19,0,0,0,0,29,3,6,9,6.66,0
2025-06-19 07:00:00,7,3,6,19,0,0,0,0,27,3,9,8,5.59,0
2025-06-19 08:00:00,8,3,6,19,0,0,0,0,31,5,10,13,6.04,0
2025-06-19 09:00:00,9,3,6,19,0,0,0,0,29,11,24,16,5.82,0
2025-06-19 10:00:00,10,3,6,19,0,0,0,0,24,13,17,12,5.82,0
2025-06-19 11:00:00,11,3,6,19,0,0,0,0,15,14,16,14,5.61,0
2025-06-19 12:00:00,12,3,6,19,0,0,0,0,24,20,17,16,5.28,0
2025-06-19 13:00:00,13,3,6,19,0,0,0,0,27,26,24,19,5.24,0
2025-06-19 14:00:00,14,3,6,19,0,0,0,0,35,27,21,14,5.86,0
2025-06-19 15:00:00,15,3,6,19,0,0,0,0,39,22,20,10,6.28,1
2025-06-19 16:00:00,16,3,6,19,0,0,0,0,38,19,15,11,5.31,1
2025-06-19 17:00:00,17,3,6,19,0,0,0,0,43,28,26,10,6.81,1
2025-06-19 18:00:00,18,3,6,19,0,0,0,0,38,26,15,10,5.36,1
2025-06-19 19:00:00,19,3,6,19,0,0,0,0,34,29,13,16,6.91,0
2025-06-19 20:00:00,20,3,6,19,0,0,0,0,20,30,8,13,5.97,0
2025-06-19 21:00:00,21,3,6,19,0,0,0,0,11,24,12,7,6.35,0
2025-06-19 22:00:00,22,3,6,19,0,0,0,0,11,21,8,7,6.03,0
2025-06-19 23:00:00,23,3,6,19,0,0,0,0,1,14,9,7,6.42,0
2025-06-20 00:00:00,0,4,6,20,0,0,0,0,0,6,11,6,5.96,0
2025-06-20 01:00:00,1,4,6,20,0,0,0,0,0,4,9,8,5.8,0
2025-06-20 02:00:00,2,4,6,20,0,0,0,0,2,4,6,10,6.08,0
2025-06-20 03:00:00,3,4,6,20,0,0,0,0,6,3,11,9,5.54,0
2025-06-20 04:00:00,4,4,6,20,0,0,0,0,11,4,9,9,6.33,0
2025-06-20 05:00:00,5,4,6,20,0,0,0,0,13,5,8,3,6.01,0
2025-06-20 06:00:00,6,4,6,20,0,0,0,0,17,0,6,6,6.02,0
2025-06-20 07:00:00,7,4,6,20,0,0,0,0,27,0,10,7,5.81,0
2025-06-20 08:00:00,8,4,6,20,0,0,0,0,22,5,8,17,5.32,0
2025-06-20 09:00:00,9,4,6,20,0,0,0,0,15,8,19,14,6.47,0
2025-06-20 10:00:00,10,4,6,20,0,0,0,0,22,8,14,11,5.29,0
2025-06-20 11:00:00,11,4,6,20,0,0,0,0,26,13,12,9,5.61,0
2025-06-20 12:00:00,12,4,6,20,0,0,0,0,14,15,17,14,5.47,0
2025-06-20 13:00:00,13,4,6,20,0,0,0,0,23,17,19,11,6.55,0
2025-06-20 14:00:00,14,4,6,20,0,0,0,0,22,24,20,18,7.13,0
2025-06-20 15:00:00,15,4,6,20,0,0,0,0,31,22,18,10,5.86,0
2025-06-20 16:00:00,16,4,6,20,0,0,0,0,37,25,18,14,6.07,1
2025-06-20 17:00:00,17,4,6,20,0,0,0,0,37,25,17,15,5.47,1
2025-06-20 18:00:00,18,4,6,20,0,0,0,0,29,26,16,11,5.85,0
2025-06-20 19:00:00,19,4,6,20,0,0,0,0,35,28,15,12,6.95,0
2025-06-20 20:00:00,20,4,6,20,0,0,0,0,24,27,13,10,6.49,0
2025-06-20 21:00:00,21,4,6,20,0,0,0,0,11,24,8,7,6.16,0
2025-06-20 22:00:00,22,4,6,20,0,0,0,0,2,10,9,5,6.52,0
2025-06-20 23:00:00,23,4,6,20,0,0,0,0,0,7,11,13,5.46,0
2025-06-21 00:00:00,0,5,6,21,1,0,0,0,0,8,6,2,6.02,0
2025-06-21 01:00:00,1,5,6,21,1,0,0,0,0,5,4,2,6.7,0
2025-06-21 02:00:00,2,5,6,21,1,0,0,0,0,2,8,5,6.06,0
2025-06-21 03:00:00,3,5,6,21,1,0,1,0,2,21,5,7,5.89,0
2025-06-21 04:00:00,4,5,6,21,1,0,1,0,0,22,10,8,6.5,0
2025-06-21 05:00:00,5,5,6,21,1,0,1,0,19,23,11,3,6.23,0
2025-06-21 06:00:00,6,5,6,21,1,0,1,0,20,24,8,5,4.42,0
2025-06-21 07:00:00,7,5,6,21,1,0,1,0,22,25,8,7,5.68,0
2025-06-21 08:00:00,8,5,6,21,1,0,1,0,21,22,13,10,6.43,0
2025-06-21 09:00:00,9,5,6,21,1,0,1,0,12,23,15,8,6.09,0
2025-06-21 10:00:00,10,5,6,21,1,0,1,0,26,30,13,11,5.91,0
2025-06-21 11:00:00,11,5,6,21,1,0,1,0,27,33,19,13,5.34,0
2025-06-21 12:00:00,12,5,6,21,1,0,1,0,24,30,16,11,6.6,0
2025-06-21 13:00:00,13,5,6,21,1,0,1,0,15,35,11,10,5.46,0
2025-06-21 14:00:00,14,5,6,21,1,0,1,0,22,31,15,10,6.69,0
2025-06-21 15:00:00,15,5,6,21,1,0,1,0,28,38,11,10,5.85,0
2025-06-21 16:00:00,16,5,6,21,1,0,1,0,44,41,15,8,6.11,1
2025-06-21 17:00:00,17,5,6,21,1,0,1,0,34,39,18,7,5.7,0
2025-06-21 18:00:00,18,5,6,21,1,0,1,0,32,38,18,7,5.8,0
2025-06-21 19:00:00,19,5,6,21,1,0,1,0,32,38,14,14,6.39,0
2025-06-21 20:00:00,20,5,6,21,1,0,1,0,24,36,9,8,5.5,0
2025-06-21 21:00:00,21,5,6,21,1,0,1,0,21,30,10,5,6.11,0
2025-06-21 22:00:00,22,5,6,21,1,0,1,0,9,28,8,3,6.26,0
2025-06-21 23:00:00,23,5,6,21,1,0,1,0,5,29,9,7,6.32,0
2025-06-22 00:00:00,0,6,6,22,1,0,1,0,2,34,13,4,6.11,0
2025-06-22 01:00:00,1,6,6,22,1,0,1,0,2,25,7,8,5.73,0
2025-06-22 02:00:00,2,6,6,22,1,0,1,0,19,14,13,2,6.01,0
2025-06-22 03:00:00,3,6,6,22,1,0,1,0,9,21,8,4,5.28,0
2025-06-22 04:00:00,4,6,6,22,1,0,0,0,17,0,8,6,5.86,0
2025-06-22 05:00:00,5,6,6,22,1,0,0,0,21,6,3,4,6.27,0
2025-06-22 06:00:00,6,6,6,22,1,0,0,0,23,0,11,7,6.0,0
2025-06-22 07:00:00,7,6,6,22,1,0,0,0,16,2,8,10,5.6,0
2025-06-22 08:00:00,8,6,6,22,1,0,0,0,14,6,8,9,5.79,0
2025-06-22 09:00:00,9,6,6,22,1,0,0,0,11,7,13,8,5.33,0
2025-06-22 10:00:00,10,6,6,22,1,0,0,0,20,3,10,9,6.19,0
2025-06-22 11:00:00,11,6,6,22,1,0,0,0,10,14,14,11,5.29,0
2025-06-22 12:00:00,12,6,6,22,1,0,0,0,9,15,12,11,5.91,0
2025-06-22 13:00:00,13,6,6,22,1,0,0,0,13,20,15,7,6.55,0
2025-06-22 14:00:00,14,6,6,22,1,0,0,0,13,26,12,6,6.58,0
2025-06-22 15:00:00,15,6,6,22,1,0,0,0,18,11,9,9,5.99,0
2025-06-22 16:00:00,16,6,6,22,1,0,0,0,20,16,8,11,5.14,0
2025-06-22 17:00:00,17,6,6,22,1,0,0,0,23,22,11,6,5.42,0
2025-06-22 18:00:00,18,6,6,22,1,0,0,0,25,15,14,8,6.17,0
2025-06-22 19:00:00,19,6,6,22,1,0,0,0,22,18,7,9,6.16,0
2025-06-22 20:00:00,20,6,6,22,1,0,0,0,10,22,7,10,7.11,0
2025-06-22 21:00:00,21,6,6,22,1,0,0,0,15,13,3,5,5.93,0
2025-06-22 22:00:00,22,6,6,22,1,0,0,0,0,5,9,4,6.0,0
2025-06-22 23:00:00,23,6,6,22,1,0,0,0,1,12,3,3,5.84,0
2025-06-23 00:00:00,0,0,6,23,0,0,0,0,0,15,8,11,6.48,0
2025-06-23 01:00:00,1,0,6,23,0,0,0,0,0,15,12,10,5.99,0
2025-06-23 02:00:00,2,0,6,23,0,0,0,0,0,11,9,11,5.85,0
2025-06-23 03:00:00,3,0,6,23,0,0,0,0,0,4,12,12,5.98,0
2025-06-23 04:00:00,4,0,6,23,0,0,0,0,2,6,10,9,5.86,0
2025-06-23 05:00:00,5,0,6,23,0,0,0,0,38,0,11,8,5.37,1
2025-06-23 06:00:00,6,0,6,23,0,0,0,0,27,0,12,10,5.64,0
2025-06-23 07:00:00,7,0,6,23,0,0,0,0,26,8,5,9,5.24,0
2025-06-23 08:00:00,8,0,6,23,0,0,0,0,33,7,11,17,5.33,0
2025-06-23 09:00:00,9,0,6,23,0,0,0,0,19,13,20,15,4.85,0
2025-06-23 10:00:00,10,0,6,23,0,0,0,0,17,18,20,17,6.29,0
2025-06-23 11:00:00,11,0,6,23,0,0,0,0,27,16,16,15,5.76,0
2025-06-23 12:00:00,12,0,6,23,0,0,0,0,25,24,19,14,6.24,0
2025-06-23 13:00:00,13,0,6,23,0,0,0,0,37,23,20,14,5.96,1
2025-06-23 14:00:00,14,0,6,23,0,0,0,0,37,26,20,13,6.91,1
2025-06-23 15:00:00,15,0,6,23,0,0,0,0,41,33,22,14,6.46,1
2025-06-23 16:00:00,16,0,6,23,0,0,0,0,45,26,18,11,5.92,1
2025-06-23 17:00:00,17,0,6,23,0,0,0,0,42,36,23,15,5.92,1
2025-06-23 18:00:00,18,0,6,23,0,0,0,0,45,33,20,13,6.21,1
2025-06-23 19:00:00,19,0,6,23,0,0,0,0,43,25,16,12,6.36,1
2025-06-23 20:00:00,20,0,6,23,0,0,0,0,21,26,12,15,5.86,0
2025-06-23 21:00:00,21,0,6,23,0,0,0,0,19,28,17,7,6.12,0
2025-06-23 22:00:00,22,0,6,23,0,0,0,0,6,24,13,8,5.93,0
